question,intent,original_faq_id,original_category
ดาวน์โหลดหนังสือให้ความยินยอมในการเปิดเผยข้อมูล กยศ.,loan,114,loan
กู้เงิน กยศ,loan,114,loan
กู้ กยศ,loan,114,loan
กยศ คืออะไร,loan,114,loan
ขอกู้ได้ไหม,loan,114,loan
กู้ยืมเงิน,loan,114,loan
ทุนการศึกษา,loan,114,loan
ขอทุน,loan,114,loan
มีทุนไหม,loan,114,loan
กยศ. ได้ไหม,loan,114,loan
กู้เงินเรียน,loan,114,loan
แบบฟอร์มกองทุนกู้ยืมเพื่อการศึกษา กยศ. มีอะไรบ้าง,loan,115,loan
กู้เงิน กยศ,loan,115,loan
กู้ กยศ,loan,115,loan
กยศ คืออะไร,loan,115,loan
ขอกู้ได้ไหม,loan,115,loan
กู้ยืมเงิน,loan,115,loan
ทุนการศึกษา,loan,115,loan
ขอทุน,loan,115,loan
มีทุนไหม,loan,115,loan
กยศ. ได้ไหม,loan,115,loan
กู้เงินเรียน,loan,115,loan
คู่มือการกู้ยืม กยศ. มีอะไรบ้าง,loan,116,loan
กู้เงิน กยศ,loan,116,loan
กู้ กยศ,loan,116,loan
กยศ คืออะไร,loan,116,loan
ขอกู้ได้ไหม,loan,116,loan
กู้ยืมเงิน,loan,116,loan
ทุนการศึกษา,loan,116,loan
ขอทุน,loan,116,loan
มีทุนไหม,loan,116,loan
กยศ. ได้ไหม,loan,116,loan
กู้เงินเรียน,loan,116,loan
คุณสมบัติการกู้ยืม กยศ. คืออะไร,loan,117,loan
กู้เงิน กยศ,loan,117,loan
กู้ กยศ,loan,117,loan
กยศ คืออะไร,loan,117,loan
ขอกู้ได้ไหม,loan,117,loan
กู้ยืมเงิน,loan,117,loan
ทุนการศึกษา,loan,117,loan
ขอทุน,loan,117,loan
มีทุนไหม,loan,117,loan
กยศ. ได้ไหม,loan,117,loan
กู้เงินเรียน,loan,117,loan
ระบบ DSL คืออะไร ใช้ทำอะไร,loan,118,loan
กู้เงิน กยศ,loan,118,loan
กู้ กยศ,loan,118,loan
กยศ คืออะไร,loan,118,loan
ขอกู้ได้ไหม,loan,118,loan
กู้ยืมเงิน,loan,118,loan
ทุนการศึกษา,loan,118,loan
ขอทุน,loan,118,loan
มีทุนไหม,loan,118,loan
กยศ. ได้ไหม,loan,118,loan
กู้เงินเรียน,loan,118,loan
กิจกรรมจิตอาสา กยศ. คืออะไร,loan,119,loan
กู้เงิน กยศ,loan,119,loan
กู้ กยศ,loan,119,loan
กยศ คืออะไร,loan,119,loan
ขอกู้ได้ไหม,loan,119,loan
กู้ยืมเงิน,loan,119,loan
ทุนการศึกษา,loan,119,loan
ขอทุน,loan,119,loan
มีทุนไหม,loan,119,loan
กยศ. ได้ไหม,loan,119,loan
กู้เงินเรียน,loan,119,loan
กยศ. กับ กรอ. ต่างกันอย่างไร,loan,120,loan
กู้เงิน กยศ,loan,120,loan
กู้ กยศ,loan,120,loan
กยศ คืออะไร,loan,120,loan
ขอกู้ได้ไหม,loan,120,loan
กู้ยืมเงิน,loan,120,loan
ทุนการศึกษา,loan,120,loan
ขอทุน,loan,120,loan
มีทุนไหม,loan,120,loan
กยศ. ได้ไหม,loan,120,loan
กู้เงินเรียน,loan,120,loan
ขั้นตอนการกู้ยืม กยศ. รายใหม่ เป็นอย่างไร,loan,121,loan
กู้เงิน กยศ,loan,121,loan
กู้ กยศ,loan,121,loan
กยศ คืออะไร,loan,121,loan
ขอกู้ได้ไหม,loan,121,loan
กู้ยืมเงิน,loan,121,loan
ทุนการศึกษา,loan,121,loan
ขอทุน,loan,121,loan
มีทุนไหม,loan,121,loan
กยศ. ได้ไหม,loan,121,loan
กู้เงินเรียน,loan,121,loan
ขั้นตอนการกู้ยืม กยศ. รายเก่า เป็นอย่างไร,loan,122,loan
กู้เงิน กยศ,loan,122,loan
กู้ กยศ,loan,122,loan
กยศ คืออะไร,loan,122,loan
ขอกู้ได้ไหม,loan,122,loan
กู้ยืมเงิน,loan,122,loan
ทุนการศึกษา,loan,122,loan
ขอทุน,loan,122,loan
มีทุนไหม,loan,122,loan
กยศ. ได้ไหม,loan,122,loan
กู้เงินเรียน,loan,122,loan
เอกสารประกอบการสัมภาษณ์กู้ยืม กยศ. มีอะไรบ้าง,loan,123,loan
