question,intent,original_faq_id,original_category
เนื้อหาการเรียน,program,177,program
วิชาพื้นฐานทางวิทยาศาสตร์และคณิตศาสตร์ มีอะไรบ้าง,program,178,program
เรียนอะไร,program,178,program
เรียนวิชาอะไรบ้าง,program,178,program
มีวิชาอะไร,program,178,program
เนื้อหาการเรียน,program,178,program
"วิชา ""โครงสร้างข้อมูลและอัลกอริทึม"" (Data Structures) เรียนอะไร",program,179,program
เรียนอะไร,program,179,program
เรียนวิชาอะไรบ้าง,program,179,program
มีวิชาอะไร,program,179,program
เนื้อหาการเรียน,program,179,program
"วิชา ""ฐานข้อมูล"" (Database) เรียนเกี่ยวกับอะไร",program,180,program
เรียนอะไร,program,180,program
เรียนวิชาอะไรบ้าง,program,180,program
มีวิชาอะไร,program,180,program
เนื้อหาการเรียน,program,180,program
"วิชา ""ระบบปฏิบัติการ"" (Operating Systems) เรียนอะไร",program,181,program
เรียนอะไร,program,181,program
เรียนวิชาอะไรบ้าง,program,181,program
มีวิชาอะไร,program,181,program
เนื้อหาการเรียน,program,181,program
"วิชา ""วิศวกรรมซอฟต์แวร์"" (Software Engineering) เรียนเกี่ยวกับอะไร",program,182,program
เรียนอะไร,program,182,program
เรียนวิชาอะไรบ้าง,program,182,program
มีวิชาอะไร,program,182,program
เนื้อหาการเรียน,program,182,program
สัญลักษณ์ A มีค่าระดับคะแนนเท่าไหร่,program,183,program
ถ้าได้เกรด F ต้องทำอย่างไร,program,184,program
สัญลักษณ์ I (Incomplete) หมายถึงอะไร,program,185,program
การพ้นสภาพนักศึกษา (รีไทร์) คือเมื่อไหร่,program,186,program
ถ้าป่วยช่วงสอบต้องทำอย่างไร,program,191,program
วิชาเลือกเสรี เรียนวิชาของคณะอื่นได้ไหม,program,192,program
