text,intent
สนามกีฬา,facilities
อุปกรณ์การเรียน,facilities
ห้องสมุด มทร.พระนคร เน้นหนังสือด้านไหน,facilities
มีห้องแล็บไหม,facilities
มีห้องสมุดไหม,facilities
สนามกีฬา,facilities
อุปกรณ์การเรียน,facilities
ห้องสมุด มทร.พระนคร วันเสาร์เปิดไหม,facilities
มีห้องแล็บไหม,facilities
มีห้องสมุดไหม,facilities
สนามกีฬา,facilities
อุปกรณ์การเรียน,facilities
วิศวกรรมการผลิตเครื่องประดับ มีห้อง Lab อะไรบ้าง,facilities
มีห้องแล็บไหม,facilities
มีห้องสมุดไหม,facilities
สนามกีฬา,facilities
อุปกรณ์การเรียน,facilities
วิศวกรรมการผลิตเครื่องประดับ ใช้ซอฟต์แวร์อะไรบ้าง,facilities
มีห้องแล็บไหม,facilities
มีห้องสมุดไหม,facilities
สนามกีฬา,facilities
อุปกรณ์การเรียน,facilities
วิศวกรรมอัญมณี มีเครื่อง 3D Printer ให้ใช้ไหม,facilities
มีห้องแล็บไหม,facilities
มีห้องสมุดไหม,facilities
สนามกีฬา,facilities
อุปกรณ์การเรียน,facilities
ห้องปฏิบัติการหล่อโลหะ มีเครื่องมืออะไรบ้าง,facilities
มีห้องแล็บไหม,facilities
มีห้องสมุดไหม,facilities
สนามกีฬา,facilities
อุปกรณ์การเรียน,facilities
อุปกรณ์เครื่องมือช่างต้องซื้อเองไหม,facilities
มีห้องแล็บไหม,facilities
มีห้องสมุดไหม,facilities
สนามกีฬา,facilities
อุปกรณ์การเรียน,facilities
คอมพิวเตอร์ที่คณะแรงพอสำหรับกราฟิกไหม,facilities
มีห้องแล็บไหม,facilities
มีห้องสมุดไหม,facilities
